Country,Date,GDP,Population,Internet Users,Inflation Rate,Unemployment Rate,Education Expenditure,Health Expenditure,Debt to GDP,Exports,Imports,Renewable Energy,Tourist Arrivals,R&D Expenditure,Agriculture Contribution,Manufacturing Contribution,Services Contribution,Political Stability
Spain,2013-03,1.55057E+12,45728606.84,37407668.46,4.388515039,9.076633626,2.371381296,11.0352583,65.05371839,3.60998E+11,3.31369E+11,10.59316678,13044027.39,2.420047914,8.447435289,25.83132588,58.92867724,0.459163863
China,2006-01,1.1543E+13,1438759413,791616487,1.164183778,5.809632352,2.035563743,8.483171527,81.11525743,2.4129E+12,3.09418E+12,13.16214147,403649386.3,2.009050017,11.72434083,11.5609368,62.06395489,1.388187795
Egypt,2020-12,1.18944E+12,109178893.1,50726867.95,0.855888049,7.859583863,7.751864636,7.411851731,83.13556398,1.92336E+11,1.97262E+11,7.25375707,21730300.1,1.82673167,5.163738893,12.65418256,63.19991445,-0.473632472
France,2017-05,2.62192E+12,69979301.8,59582979.72,2.079432055,9.356811421,2.678177762,8.785351614,62.78994579,5.43848E+11,6.95488E+11,27.28106333,4180109.375,2.126396453,8.123775682,24.65039886,74.85970172,-0.820039888
Brazil,2006-01,2.17124E+12,217536436.6,143868454,1.271300194,7.939624164,2.75936527,7.297661445,118.7431815,5.05846E+11,2.94516E+11,7.306424969,63212611.39,2.496254042,8.997351577,25.92848388,70.0764907,0.290386681
Spain,2006-07,1.61494E+12,47189512.33,35176837.27,2.007617482,6.819941823,6.385782728,10.55393067,89.2093871,3.44573E+11,2.48919E+11,26.8929541,9647294.961,3.048419994,10.55049174,12.93115749,54.79958602,-0.199439571
Germany,2021-10,4.00446E+12,79179645.2,74859550.09,0.568857595,4.810522186,2.984893125,8.137228512,77.50484823,5.28473E+11,6.26153E+11,22.11433877,21126306.71,2.944057519,19.2922664,14.91656974,60.84608102,-0.854737641
India,2018-09,3.14707E+12,1340232736,713584461.5,1.032729027,5.703060188,7.016139719,8.27838323,96.91611025,6.06511E+11,4.8682E+11,16.19685519,321395791.9,3.004177973,15.33974631,16.27277578,73.11722832,-0.476414857
Australia,2020-05,1.39513E+12,24409623.1,19920924.25,4.426546153,3.757297442,3.522290498,9.326353476,55.94406248,2.45981E+11,3.0416E+11,8.906436167,6911165.441,1.96327082,7.318546785,18.86827714,58.07835772,0.915676712
Netherlands,2020-02,1.00478E+12,17117329.24,17234426.22,0.439830763,2.50401325,4.146293562,12.47366048,119.3936735,2.31285E+11,2.0283E+11,6.91921144,2316052.639,1.169924151,8.984574236,19.80970275,58.2398587,-2.150644571
Italy,2011-03,2.34004E+12,59381472.56,34525438.36,3.563133771,9.526529523,5.416910919,11.34327374,71.11993176,4.18881E+11,4.90301E+11,26.90193592,16122028.94,2.942076519,11.6961967,21.07771588,50.55509702,0.719592025
Canada,2018-02,1.58304E+12,39746711.92,34497480.6,4.557858285,6.01903197,2.573712118,6.621834267,61.8284866,2.54445E+11,2.75979E+11,16.60943791,7752910.101,3.361518626,6.071465356,16.72435417,73.07859128,0.356390466
France,2012-09,2.96731E+12,65448456.93,54397928.3,2.61942774,8.88362128,3.372387616,14.57052067,81.32542605,3.76838E+11,8.14187E+11,28.19440815,16736790.64,2.3051774,18.92359019,16.64373065,52.65693041,-0.781683413
United Kingdom,2016-01,3.17084E+12,69462683.11,66876999.32,0.154957671,8.399469185,2.191997805,7.19229851,88.42724377,6.18918E+11,7.54986E+11,24.82618611,18494122.82,3.89466494,11.51420653,21.6106493,66.81971416,1.981233808
South Korea,2020-08,1.70818E+12,51939271.46,47915826.11,-0.002483461,2.378323881,4.488472963,8.724119358,103.1045867,3.4279E+11,2.29276E+11,7.452048155,3629531.932,1.053491774,2.4179511,25.07647172,73.204189,-0.725000849
China,2014-02,1.19214E+13,1440071437,930700845.9,-0.265472612,3.234489749,4.429115368,11.15572539,77.43483711,2.6849E+12,1.34765E+12,9.473370527,97501542.83,3.625196417,16.17545228,15.33518167,72.62237144,1.554197369
Netherlands,2019-08,1.0608E+12,17797176.42,18041833.96,3.25798356,2.255280523,6.42306694,11.28339399,116.187176,2.02438E+11,2.30935E+11,19.21834069,996996.8067,1.641046643,4.465087419,17.0977356,58.27064212,-0.883752521
Libia,2017-11,2.61922E+12,68354300.29,56396606.55,3.441364228,9.656936252,7.110932387,7.133462205,86.09030915,7.08636E+11,6.87052E+11,13.46891126,19297431.08,3.515692445,1.980697582,29.85337145,69.91039829,1.397662819
Indonesia,2021-03,1.6878E+12,274323615.7,181705900.9,1.905602536,8.792846845,3.521524638,6.115928934,93.65544043,1.78373E+11,1.82197E+11,10.29970307,14146616.04,1.217637073,8.75320098,17.8771543,67.14323766,-1.208974491
India,2010-06,2.37042E+12,1428894585,754111057.8,3.888276148,4.891325704,3.28534517,7.124982598,113.5692909,4.84632E+11,3.27217E+11,6.98211478,220364896.3,1.408766749,7.742070822,12.70312055,66.26084414,-2.174767977
Russia,2013-02,2.09546E+12,138962239.2,115519289.3,2.467390541,4.352788755,3.632441392,11.64848001,110.4052316,4.28036E+11,5.30151E+11,28.3934931,27977315.43,2.264524019,3.112707865,23.82093465,75.55998237,-2.41230421
Italy,2002-06,1.64585E+12,62656114.86,37567131.55,0.11201859,3.618168111,2.543277959,11.57640862,111.5026701,2.89989E+11,3.3932E+11,11.47247654,15296276.84,2.948414822,19.96635395,27.02431392,54.22311472,1.72052737
Argantina,2010-09,1.11969E+12,17196884.12,14993484.55,2.038144799,2.926172171,4.398909423,11.76890862,97.78043009,2.19392E+11,2.97403E+11,19.44355668,3445194.494,1.525050098,9.902615986,10.97725135,57.72246178,-1.472780521
Australia,2011-09,1.92598E+12,24805294.61,20387538.1,-0.871897469,9.588674553,2.922708905,12.82035168,69.48433246,4.12447E+11,5.10638E+11,13.7493484,3919887.825,1.431355638,8.992382377,26.5120796,76.40059901,0.66826903
Canada,2019-04,1.69895E+12,39165247.95,34283317.7,3.808470833,2.028322094,4.088658734,14.90189971,113.7700776,3.89722E+11,3.37176E+11,22.7131452,11562144.04,1.090757623,6.238616192,29.90397429,68.13015877,1.154525955
Australia,2008-03,1.60958E+12,26102478.74,20941773.05,3.867590736,6.412114282,3.725574889,9.791187208,87.31670378,2.78028E+11,2.59121E+11,16.09059438,6764049.874,3.137389419,2.545246775,25.32923161,77.84513859,2.291375512
Mexico,2003-12,2.11186E+12,123744948.4,78818035.89,2.040599873,3.46203856,6.130568882,9.113624113,58.97239225,4.33754E+11,3.32309E+11,28.52574958,31729651.24,3.454004998,13.21142154,11.93698204,63.368387,0.740255593
Argantina,2006-09,1.0474E+12,16968942.43,17016944.19,1.283435968,4.794578973,6.355016033,8.40499493,56.91728831,2.69393E+11,1.82126E+11,29.66739834,2998429.922,1.192591319,15.49766395,17.55375709,53.69027516,0.285288055
Saudi Arabia,2005-05,1.67614E+12,218472316.1,139370608.9,0.885105154,9.352109845,4.026442291,14.30932224,108.8631736,4.45007E+11,2.03482E+11,5.641892169,57672457.71,3.129565504,8.138173655,16.72661591,52.24309918,0.209817028
Ghana,2022-06,2.98102E+12,69752149.97,63454392.92,2.028617746,5.206764219,2.23713304,7.288278002,109.3789717,6.0569E+11,6.65436E+11,21.72677486,19087988.73,2.32887492,18.35416494,29.84950717,71.91935249,1.410198731
India,2005-05,2.94744E+12,1381040020,622445931.2,0.508147163,6.490010473,7.812552372,8.924468699,112.7211934,4.05843E+11,5.81712E+11,13.27133877,309149020.6,3.490712839,1.068348294,10.77306663,67.13467143,0.151537537
Canada,2010-11,1.44904E+12,37459141.2,30773879.52,4.641154602,4.444955969,2.652436287,11.77115897,59.8007375,1.56834E+11,2.30866E+11,27.92005536,8209066.827,1.016232621,18.92517989,27.80750493,55.43295165,0.040932677
Netherlands,2015-09,1.15926E+12,16162672.67,14146094.88,-0.950431202,7.858002756,6.209752507,8.54182855,62.94014076,3.47605E+11,2.45526E+11,16.79500357,4044874.986,2.772141915,3.966133299,14.66157431,74.80620612,-0.048623264
Spain,2019-02,1.57693E+12,49142257.21,38332491.63,-0.060583771,8.619720829,3.719257721,6.070203312,119.3338702,2.25054E+11,2.67327E+11,9.835926001,14146407.6,3.041409308,15.03491499,12.04659305,70.1642869,0.102305414
Libia,2004-12,3.25098E+12,68013658.53,63893210.67,4.556993372,8.675612829,3.289329047,9.682125476,91.27677299,7.69375E+11,6.892E+11,19.40911994,7514604.173,1.547174432,4.92103021,15.70997872,56.50145069,-0.771342849
Ghana,2002-03,3.07725E+12,67838628.99,59823209.4,2.812069702,9.084697037,6.37553419,5.912263733,60.64146361,6.56835E+11,7.26496E+11,11.96010061,6852091.487,2.17484881,4.541804273,20.13860977,52.22599615,1.450711553
Canada,2011-11,1.5154E+12,38846621.22,34634090.64,1.86605773,5.011170127,7.463040118,11.58751153,71.8287604,3.84626E+11,2.61936E+11,6.744741963,5237138.56,1.100629143,3.300038333,10.93174707,61.62926206,2.39088525
South Korea,2006-10,1.56302E+12,52256062.55,45432277.94,1.505855104,8.180060151,2.864694733,14.42926791,113.6244808,4.59759E+11,3.26338E+11,8.64073406,12585865.44,3.530123269,2.495833462,18.87494304,68.1531463,0.830597297
Germany,2013-09,3.27928E+12,83756026.26,67687429,-0.554418442,2.67645787,7.672354471,11.88890888,93.22743198,8.09248E+11,4.86542E+11,12.85356977,23097826.95,2.973189251,16.82747294,28.91726131,63.50627938,0.407354211
Argantina,2020-01,1.23686E+12,16921942.97,16601768.03,2.395752594,6.247265506,2.943599651,12.23345254,53.66963441,3.16323E+11,3.51748E+11,24.98938792,1656378.491,1.917719259,4.994438887,14.63052956,74.42207444,-2.184134178
Saudi Arabia,2006-08,1.91013E+12,221524623.1,159790445.4,3.22833931,6.359551798,4.221564831,8.533785193,99.23468394,3.32073E+11,4.47158E+11,18.67251853,41830802.71,1.977401137,4.803565255,10.66452957,57.98336303,0.3315425
Libia,2003-11,2.99815E+12,64818012.75,57763958.35,0.383175392,4.641217881,6.447674036,8.000436875,93.87817151,7.054E+11,8.7889E+11,9.001329573,6136901.204,2.37808396,10.99305047,17.70544276,69.09601567,0.476066451
Italy,2003-11,2.31017E+12,57883468.58,37537948.26,2.620076442,9.059696533,2.097546131,13.30572941,64.81775444,6.70019E+11,3.78406E+11,22.95841471,14631273.65,3.773354114,4.821116203,22.40636736,51.05278792,-2.204662344
France,2005-11,3.00439E+12,64294118.54,60777488.68,3.928562222,3.963124504,3.741007114,8.329825132,77.67431084,5.05116E+11,3.99988E+11,27.39547778,8374752.445,2.097402069,7.672076265,24.08153978,53.92003947,-1.312618345
India,2001-10,3.08555E+12,1378875863,629151775.2,4.809238879,2.851905382,5.089015062,6.913776229,90.25755648,6.5651E+11,6.78698E+11,29.15799565,265255561.7,1.916859962,1.694038586,18.63182176,74.86690179,-1.395562469
Mexico,2012-09,1.73921E+12,127915586.2,83527599.9,3.029651578,4.88914399,5.899472718,5.236558425,57.74288443,4.90478E+11,3.13695E+11,6.253967857,9918119.865,1.748259332,1.704416768,22.78558043,64.79464285,1.876960066
UAE,2013-06,1.74961E+12,58097937.1,37119825.98,1.527989738,6.378974812,7.614676446,5.336138096,104.2304538,2.46285E+11,4.54839E+11,18.72664243,7975422.383,2.559782939,7.573281333,10.69234833,67.28064712,0.587158898
Brazil,2008-01,1.49415E+12,207384408.3,157222024,-0.423200895,3.270351661,7.234474421,7.769276071,66.57303046,2.33797E+11,4.14199E+11,9.212111147,46385847.71,3.604573469,19.74266926,29.5143589,76.76202786,-0.763840726
China,2021-12,1.50557E+13,1448031822,935060439.4,0.362412835,3.82065114,7.31863682,10.91462727,96.50988862,2.55088E+12,1.86969E+12,18.55156864,272051511.2,3.482430981,17.72157928,19.72649937,57.00595239,0.937677967
Russia,2017-03,1.90168E+12,144905533.4,103264632.9,1.382519604,8.334429114,5.141279507,9.122239619,81.76279323,5.34431E+11,4.33328E+11,12.82943295,13810506.78,3.3102693,14.26438545,19.89191445,67.52096083,-0.878276294
Japan,2002-04,3.59311E+12,123399678.4,107264980.7,1.878549646,9.830174668,4.756674411,5.025445452,114.1111594,6.47353E+11,4.40636E+11,16.07511464,28291066.19,1.99588187,12.39598791,12.66135762,79.73465626,0.154458878
South Korea,2006-03,1.8497E+12,51483125.26,44815382.81,-0.596950242,3.551897357,2.874257326,10.781697,78.29380916,2.26581E+11,1.85463E+11,16.08932111,14929306.91,1.827056453,4.602937497,23.88631187,72.82300099,-1.953668628
Qatar,2010-10,1.63221E+12,36482275.63,33867141.81,3.002155917,7.331694331,4.66992098,14.11077766,78.47296123,2.6833E+11,2.92643E+11,23.4702818,7246855.986,1.989022857,10.78515795,18.03126792,79.16223016,0.110942076
Netherlands,2008-04,1.23273E+12,17830040.75,17173677.48,1.006068081,8.864890031,7.069289799,13.55348406,75.08856418,2.25152E+11,3.13027E+11,15.56687392,3074803.492,1.029087066,17.90905862,19.50998737,77.07286357,2.356865228
Saudi Arabia,2003-04,1.53457E+12,215575258.2,143483560.5,1.641069348,2.063547412,4.568839705,14.71026011,56.77045919,3.64384E+11,3.17037E+11,26.23751408,45896327.05,1.000440165,13.78553605,26.3580164,71.95221755,1.155941636
Libia,2000-04,2.82578E+12,68132040.61,59014822.48,4.674677092,7.382081388,3.69349099,13.44474463,73.6191249,7.69395E+11,3.7926E+11,9.744637352,12346458.5,2.103755916,19.0611181,24.27549361,64.68061676,2.340612276
Netherlands,2002-09,9.67393E+11,16557044.43,16513889.65,1.593790724,3.20485834,7.515014886,12.40454517,76.57021576,2.87849E+11,2.16498E+11,17.87296261,2992836.822,2.03096192,7.099762962,29.41819006,76.15647959,-1.08354631
Germany,2004-01,3.33077E+12,81239105.72,77447977.26,-0.629393566,9.408936029,4.131696103,6.801743115,61.34712197,6.08744E+11,8.00108E+11,21.15302096,10551173.92,2.281145255,5.845308552,18.14405243,55.81825667,1.295729114
Brazil,2010-01,2.18356E+12,204739182.3,156570176.3,-0.758707266,3.928458103,5.706529462,10.75512514,93.46222251,5.32658E+11,2.51818E+11,21.24821748,47501636.87,3.468848798,13.83966534,17.3920322,72.63742235,-1.367409098
Italy,2009-06,1.68071E+12,59066009.07,35406837.2,3.406032431,5.378545203,7.511931135,11.35136476,111.5447651,2.34647E+11,4.44273E+11,7.088913579,13741772.96,1.998273749,6.691120632,23.21844584,52.05245641,2.266005037
China,2019-03,1.67093E+13,1381007809,791832264.4,4.781299845,7.074169318,2.945999116,5.833532807,76.01431899,2.17286E+12,3.71451E+12,22.63866812,389927186.8,1.425241351,2.572227512,22.5139256,57.38305903,-0.785952913
India,2013-04,2.73553E+12,1349941701,719893436.8,-0.114840769,5.382446959,4.166405573,6.916828652,72.21152096,6.78984E+11,7.15283E+11,13.81571965,196804642.6,2.955946485,11.38922236,19.90057052,73.801645,2.018403851
Ghana,2015-11,2.2995E+12,67169609.85,60759698.79,2.956568485,8.371076675,3.883897433,5.806125559,75.84802598,4.53767E+11,3.5654E+11,13.74838974,12639215.41,3.209735368,11.48356339,18.13033597,76.63695516,1.130213359
Indonesia,2000-09,1.5186E+12,268749601.9,172484843.9,3.486615188,9.133487323,5.57664367,11.59518311,109.7360964,2.79124E+11,2.82404E+11,28.20368461,71549410.62,2.705152991,19.64421282,29.3421778,68.12807681,-0.888105249
United States,2008-01,2.21148E+13,325320338.5,263206679.8,1.931837768,6.69226507,5.663204907,8.019100431,100.2370547,5.23289E+12,3.55634E+12,23.37973336,77054118.09,3.510845885,9.097639289,28.70358967,78.86304985,1.085208249
UAE,2003-12,1.68739E+12,57132984.81,37831294.85,4.617294323,2.716561263,7.894064464,9.672406566,53.36452386,4.67597E+11,3.97825E+11,28.75706843,15567210.1,2.510457569,5.549237335,19.08049187,51.23812713,0.273241874
France,2011-07,3.05919E+12,63978708.73,56895879.79,3.519291654,8.957805935,4.898869165,8.434813309,91.0996727,4.52507E+11,6.47934E+11,26.95096928,17698715.41,2.540364923,10.98846453,11.61362309,58.62931793,0.873695327
United States,2012-01,2.443E+13,338965898.7,273976007.4,4.944715269,3.700827672,4.928333957,7.281837317,69.38451983,2.79033E+12,5.66665E+12,18.33698914,73424511.13,2.120284603,17.40965004,20.62058668,78.81600129,1.664679218
Indonesia,2017-09,1.67883E+12,265610572.9,172772248.4,3.187409397,2.643152167,5.089774456,6.770512053,97.54493173,2.18689E+11,4.31745E+11,20.05896619,23936849.14,2.847893666,1.157956827,10.73681129,56.56196465,-0.609243275
Spain,2021-02,1.2893E+12,45771394.13,35993468.71,4.59566779,2.872710322,2.414781504,7.225598415,106.2661022,2.67698E+11,2.82187E+11,15.99543896,10674595.11,2.852013242,6.786799881,25.96080438,58.19609909,2.328486297
Netherlands,2009-09,9.29428E+11,16943926.8,16591771.31,0.093249073,2.79302469,6.540167184,12.36514437,73.63061814,1.3253E+11,2.64084E+11,21.13280722,3110117.985,1.817733996,7.938687488,16.75959442,78.59271969,-1.81140809
Australia,2007-05,1.36588E+12,25425474.79,22885658.52,0.550564214,9.817486894,7.901511861,14.3913156,59.08910734,3.78512E+11,2.26736E+11,8.848860764,4970846.156,1.329695116,8.212948564,14.77060589,65.99666068,0.394962372
Germany,2019-05,4.68297E+12,80429542.06,69412776.49,0.213877721,8.594677325,6.416777874,13.25635913,104.1393934,4.93696E+11,7.17214E+11,13.83684521,20151842.01,3.555961417,9.939604525,29.72470407,65.90653246,0.045794669
Canada,2004-10,1.64461E+12,39544650.97,36341820.2,1.580408014,3.968834581,4.200880085,11.5976836,118.1655888,3.5592E+11,3.40988E+11,12.56950165,11079458.93,2.842687673,17.12430443,11.32330026,72.96866365,-1.187195238
Japan,2016-12,3.96602E+12,123492589.2,126013761.7,2.747495348,8.235752449,2.850424647,14.95450542,110.5615002,1.14915E+12,5.69126E+11,13.08999762,33066154.48,2.118289169,1.257081634,28.77295239,55.61609637,-2.42849417
Libia,2008-08,2.70257E+12,66408962.75,58850448.54,0.994996429,2.696982358,6.755255493,12.54870239,76.6421075,3.30469E+11,4.38568E+11,25.13868091,13083164.03,1.823486645,2.036658033,27.34170515,57.84551416,-0.381951703
China,2002-06,1.27829E+13,1496195104,945245588.2,3.316591339,6.926357394,7.560568385,13.44800529,68.33193613,1.93633E+12,1.33397E+12,17.26779842,245228669.7,1.749911449,19.36115636,20.84830342,54.55364863,1.719575788
Saudi Arabia,2008-12,1.73841E+12,202954515.6,156028151.2,3.987893691,3.773594399,7.013068827,13.09454184,106.1694713,2.60123E+11,2.28527E+11,17.83418309,45941847.65,2.433733536,9.021475219,19.25777488,78.64642568,2.122001938
Saudi Arabia,2017-01,2.11261E+12,201583786.8,138370291.5,4.222395577,8.127313946,5.113901798,6.103375995,69.52178888,4.00746E+11,3.11104E+11,5.546494906,60028566.09,2.410687875,8.258996671,22.81677157,68.56610949,-2.19716684
Spain,2015-03,1.61233E+12,49144173.21,41021306.95,4.557171969,9.856318718,2.409400801,10.25389028,73.45972131,2.61513E+11,2.48506E+11,11.40977278,8883068.541,3.963908959,10.24825495,23.23240825,65.89301218,1.96761454
Germany,2002-05,3.77537E+12,80508899.06,67511077.49,0.245383157,9.290902272,7.569911901,10.77638618,94.99953213,1.0438E+12,6.1647E+11,11.62931806,22046156.77,1.563986999,19.97526723,25.94427795,76.53654107,-1.182555854
Egypt,2012-03,9.54638E+11,111023532.3,55708450.87,1.166534731,2.162485874,5.015690114,14.44787012,101.7836152,2.32345E+11,2.76178E+11,9.804362927,32558416.35,3.947776717,10.37923291,25.54087584,50.67854002,2.348522606
United Kingdom,2019-12,2.36297E+12,68679414.42,64306847.71,3.832045368,3.231065658,6.220074492,12.6334297,119.120175,5.26063E+11,3.58457E+11,26.17165064,17109539.22,1.10868265,15.38911419,23.80711738,57.2104051,0.44877711
Spain,2017-12,1.55739E+12,45560781.11,34385579.58,4.636494476,6.591135517,6.866853677,8.384785277,73.7040773,3.11558E+11,4.22253E+11,28.72662027,2822048.818,2.402039042,17.63579391,20.95108665,63.51972148,-1.743885491
Mexico,2007-02,1.95339E+12,126095327.5,82866538.29,4.278681782,3.323472397,5.030765122,6.183613067,87.70820314,5.27158E+11,4.63584E+11,9.767708471,27322103.06,2.386803849,7.950276916,13.81100902,58.78705926,-2.314327398
South Korea,2010-06,1.8077E+12,52925741.95,47168061.32,4.464506518,4.627251379,4.575379003,10.04571122,100.22368,2.37721E+11,4.28559E+11,7.381134637,7713841.896,2.855570009,3.669378339,23.35560719,78.62992102,2.283097167
United Kingdom,2012-02,2.85126E+12,67561004.22,62947976.18,2.405436379,5.478088575,4.558256702,7.883279957,97.44545396,7.83005E+11,3.04361E+11,29.09586346,15612825.91,1.028493232,2.898451227,28.6677727,70.1289814,-2.197079801
Germany,2019-07,4.6147E+12,85952565.2,70958907.38,1.539631941,8.020519629,6.119000596,5.996581015,91.67446528,4.84815E+11,7.95054E+11,17.94276668,5221226.11,3.53274455,8.852608979,18.11175286,53.29394246,-0.124978401
UAE,2008-08,2.07009E+12,60031575.04,39888639.33,1.099011459,4.45985636,4.18266618,7.061820849,100.5941577,3.50417E+11,2.32694E+11,7.920820996,14549870.46,1.28938808,5.036417733,17.50782184,73.8107411,-2.121201235
